track_ID,artist_name,genres,followers,artist_popularity,artist_url,track_name,album_name,release_date,duration_ms,explicit,track_popularity,energy,mode
497,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,68,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Dude ,Permanent Vacation,1/1/1987,265773,FALSE,68,0.982,0
498,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,65,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Amazing,Get A Grip,1/1/1993,355915,FALSE,65,0.803,1
499,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,62,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Angel,Permanent Vacation,1/1/1987,308906,FALSE,62,0.819,1
500,Aerosmith,"album rock, classic rock, hard rock, rock",14505641,62,https://open.spotify.com/artist/7Ey4PD4MYsKc5I2dolUwbH,Jaded,Just Push Play,3/5/2001,215823,FALSE,62,0.866,1
501,Aly & AJ,"dance pop, girl group, post-teen pop",680583,63,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Potential Breakup Song,Insomniatic,1/1/2007,219773,FALSE,63,0.89,0
502,Aly & AJ,"dance pop, girl group, post-teen pop",680583,55,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Potential Breakup Song,Potential Breakup Song,12/29/2020,218333,TRUE,55,0.901,0
503,Aly & AJ,"dance pop, girl group, post-teen pop",680583,50,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Slow Dancing,a touch of the beat gets you up on your feet gets you out and then into the sun,5/7/2021,267880,FALSE,50,0.455,1
504,Aly & AJ,"dance pop, girl group, post-teen pop",680583,50,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Like Whoa,Insomniatic,1/1/2007,150826,FALSE,50,0.806,0
505,Aly & AJ,"dance pop, girl group, post-teen pop",680583,46,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Walking On Sunshine,Into The Rush,1/1/2005,233733,FALSE,46,0.961,1
506,Aly & AJ,"dance pop, girl group, post-teen pop",680583,46,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Rush,Into The Rush,1/1/2005,191733,FALSE,46,0.815,0
507,Aly & AJ,"dance pop, girl group, post-teen pop",680583,43,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Chemicals React - Remix,Insomniatic,1/1/2007,175920,FALSE,43,0.889,1
508,Aly & AJ,"dance pop, girl group, post-teen pop",680583,42,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Do You Believe In Magic,Into The Rush,1/1/2005,134066,FALSE,42,0.909,1
509,Aly & AJ,"dance pop, girl group, post-teen pop",680583,40,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,No One,Into The Rush,1/1/2005,177560,FALSE,40,0.577,1
510,Aly & AJ,"dance pop, girl group, post-teen pop",680583,39,https://open.spotify.com/artist/5wugb0kaq0J6nyQ5Xgd17i,Pretty Places,a touch of the beat gets you up on your feet gets you out and then into the sun,5/7/2021,319400,FALSE,39,0.798,1
511,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,85,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,Yeah! ,Confessions (Expanded Edition),3/23/2004,250373,FALSE,85,0.791,1
512,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,83,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,DJ Got Us Fallin' In Love ,Raymond v Raymond (Expanded Edition),3/30/2010,220800,FALSE,83,0.861,0
513,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,81,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,My Boo,Confessions (Expanded Edition),3/23/2004,223440,FALSE,81,0.507,1
514,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,78,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,Hey Daddy ,Raymond v Raymond (Expanded Edition),3/30/2010,224093,FALSE,78,0.698,1
515,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,73,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,U Remind Me,8701,8/7/2001,266893,FALSE,73,0.629,1
516,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,73,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,Burn,Confessions (Expanded Edition),3/23/2004,231933,FALSE,73,0.477,1
517,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,72,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,Love in This Club ,Here I Stand,5/27/2008,259720,FALSE,72,0.712,1
518,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,72,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,Confessions Part II,Confessions (Expanded Edition),3/23/2004,211200,FALSE,72,0.467,1
519,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,69,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,OMG ,Raymond v Raymond (Expanded Edition),3/30/2010,269493,FALSE,69,0.745,0
520,USHER,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",11933139,70,https://open.spotify.com/artist/23zg3TcAtWQy7J6upgbUnj,You Make Me Wanna...,My Way,9/16/1997,219120,FALSE,70,0.639,0
521,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,70,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Miss Murder,DECEMBERUNDERGROUND,6/6/2006,206586,FALSE,70,0.873,1
522,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,59,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Girl's Not Grey,Sing The Sorrow,2003,190493,FALSE,59,0.904,0
523,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,52,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,The Boy Who Destroyed The World,All Hallows EP,1/1/1999,185360,FALSE,52,0.978,0
524,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,52,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Prelude 12/21,DECEMBERUNDERGROUND,6/6/2006,94466,FALSE,52,0.658,0
525,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,52,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Silver And Cold,Sing The Sorrow,2003,250706,FALSE,52,0.839,0
526,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,50,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,The Leaving Song Pt. II,Sing The Sorrow,2003,211040,FALSE,50,0.82,0
527,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,50,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,The Days Of The Phoenix,The Art Of Drowning,1/1/2000,207693,FALSE,50,0.986,0
528,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,50,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Love Like Winter,DECEMBERUNDERGROUND,6/6/2006,165653,FALSE,50,0.914,0
529,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,50,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Dancing Through Sunday,Sing The Sorrow,2003,146666,FALSE,50,0.98,0
530,AFI,"alternative metal, nu metal, pop punk, post-grunge, punk, screamo",924438,47,https://open.spotify.com/artist/19I4tYiChJoxEO5EuviXpz,Totalimmortal,AFI,1/1/2004,164360,FALSE,47,0.968,0
531,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,85,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Carry You Home,Carry You Home,5/31/2024,166880,FALSE,85,0.66,1
532,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,79,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Before You Leave Me,Before You Leave Me,2/16/2024,176178,FALSE,79,0.84,1
533,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,72,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Save You a Seat,Save You a Seat,3/29/2024,197573,FALSE,72,0.469,1
534,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,66,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Chasing Shadows,Chasing Shadows,12/2/2022,164027,FALSE,66,0.604,0
535,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,61,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,One More I Love You,One More I Love You,6/11/2021,216935,FALSE,61,0.381,1
536,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,60,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Yard Sale,Yard Sale,11/10/2023,174196,FALSE,60,0.768,1
537,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,59,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Carry You Home ,Carry You Home (feat. Ella Henderson),8/9/2024,166880,FALSE,59,0.694,1
538,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,56,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Change Your Mind,Change Your Mind,7/14/2023,174406,FALSE,56,0.401,0
539,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,54,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Give You Love,Give You Love,6/8/2023,183399,FALSE,54,0.724,1
540,Alex Warren,"gen z singer-songwriter, singer-songwriter pop",451326,54,https://open.spotify.com/artist/0fTSzq9jAh4c36UVb4V7CB,Screaming Underwater,Screaming Underwater,9/10/2021,146093,FALSE,54,0.621,0
541,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,63,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,Cello Suite No. 1 in G Major BWV 1007: I. Prélude,Bach: Unaccompanied Cello Suites (Remastered),1983,151733,FALSE,63,0.111,1
542,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,52,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,The Well-Tempered Clavier Book 1 BWV 846-869 / Prelude & Fugue in C Major BWV 846: I. Prelude,"J.S. Bach: The Well-Tempered Clavier, Book 1, BWV 846-869 / Prelude & Fugue in C Major, BWV 846: I. Prelude",3/15/2019,139306,FALSE,52,0.126,1
543,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,50,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,Prelude in C Minor BWV 999,"Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes",2/10/1993,68573,FALSE,50,0.15,0
544,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,48,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,Prelude in D Minor BWV 926,"Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes",2/10/1993,75533,FALSE,48,0.183,0
545,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,60,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,Goldberg Variations BWV 988: Aria,"Bach: The Goldberg Variations, BWV 988 (1981 Gould Remaster)",1981,184853,FALSE,60,0.0139,0
546,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,46,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,Prelude in C Major BWV 924: Praeambulum in C Major BWV 924,"Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes",2/10/1993,67093,FALSE,46,0.216,1
547,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,45,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,Prelude in G Minor BWV 930: Praeambulum in G Minor BWV 930,"Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes",2/10/1993,87746,FALSE,45,0.236,0
548,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,45,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,Prelude in D Major BWV 925,"Bach, J.S.: Italian Concerto / Chromatic Fantasia and Fugue / 12 Little Preludes",2/10/1993,68133,FALSE,45,0.261,1
549,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,57,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,Overture  No. 2 in B Minor BWV 1067: VII. Badinerie,Bach: Overtures (Suites) Nos. 1-4,12/2/2000,90106,FALSE,57,0.269,0
550,Johann Sebastian Bach,"baroque, classical, early music, german baroque",4406930,56,https://open.spotify.com/artist/5aIqB5nVVvmFsvSdExz408,Unaccompanied Cello Suite No. 1 in G major BWV 1007: I. Prélude,Six Evolutions - Bach: Cello Suites,8/17/2018,150973,FALSE,56,0.0991,1
551,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,69,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,E. Coli ,Bread,11/30/2018,132147,TRUE,69,0.555,0
552,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,69,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,Ocean Prime ,Yacht Rock 2,8/30/2019,99906,TRUE,69,0.604,1
553,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,68,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,Great Adventures,Super Tecmo Bo,12/17/2021,107253,TRUE,68,0.468,1
554,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,63,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,Together Forever ,Together Forever,8/16/2024,181910,TRUE,63,0.734,1
555,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,63,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,1985,Alfredo,5/29/2020,152546,TRUE,63,0.595,0
556,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,62,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,6 Five Heartbeats ,This Thing Of Ours 2,10/8/2021,114092,TRUE,62,0.561,1
557,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,62,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,I Hate Everything ,The Food Villain,10/25/2020,82133,TRUE,62,0.6,0
558,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,61,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,Loose Change ,This Thing Of Ours,4/30/2021,118398,TRUE,61,0.628,1
559,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,61,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,Summer Reign ,The Great Escape,3/31/2023,175626,TRUE,61,0.705,1
560,The Alchemist,"alternative hip hop, drumless hip hop, hip hop, instrumental hip hop, west coast rap",708235,60,https://open.spotify.com/artist/0eVyjRhzZKke2KFYTcDkeu,Something to Rap About ,Alfredo,5/29/2020,282560,TRUE,60,0.524,1
561,Ashnikko,"alt z, escape room",2355237,71,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,Slumber Party ,DEMIDEVIL,1/15/2021,178404,TRUE,71,0.398,0
562,Ashnikko,"alt z, escape room",2355237,67,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,Daisy,DEMIDEVIL,1/15/2021,146523,TRUE,67,0.663,1
563,Ashnikko,"alt z, escape room",2355237,64,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,STUPID ,"Hi, It's Me",7/12/2019,167317,TRUE,64,0.637,1
564,Ashnikko,"alt z, escape room",2355237,60,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,Worms,WEEDKILLER,8/25/2023,148690,TRUE,60,0.716,0
565,Ashnikko,"alt z, escape room",2355237,59,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,Deal With It ,DEMIDEVIL,1/15/2021,191149,TRUE,59,0.689,0
566,Ashnikko,"alt z, escape room",2355237,56,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,You Make Me Sick!,WEEDKILLER,8/25/2023,138299,TRUE,56,0.856,0
567,Ashnikko,"alt z, escape room",2355237,58,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,Cheerleader,WEEDKILLER,8/25/2023,132818,TRUE,58,0.837,1
568,Ashnikko,"alt z, escape room",2355237,58,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,Daisy 2.0 ,Daisy 2.0 (feat. Hatsune Miku),12/11/2020,167157,TRUE,58,0.627,1
569,Ashnikko,"alt z, escape room",2355237,58,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,Tantrum,Tantrum,3/6/2020,140010,TRUE,58,0.787,1
570,Ashnikko,"alt z, escape room",2355237,56,https://open.spotify.com/artist/3PyJHH2wyfQK3WZrk9rpmP,Cry ,DEMIDEVIL,1/15/2021,126663,TRUE,56,0.801,0
571,A,british alternative rock,16997,41,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv,Nothing,Hi-Fi Serious,1/1/2002,223266,FALSE,41,0.899,1
572,A,british alternative rock,16997,28,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv,Starbucks,Hi-Fi Serious,1/1/2002,198333,FALSE,28,0.946,1
573,A,british alternative rock,16997,27,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv,Something's Going On,Hi-Fi Serious,1/1/2002,178133,FALSE,27,0.982,0
574,A,british alternative rock,16997,21,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv,Here We Go Again ,A vs. Monkey Kong,1/1/1999,237000,FALSE,21,0.782,1
575,A,british alternative rock,16997,18,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv,The Distance,Hi-Fi Serious,1/1/2002,217533,FALSE,18,0.987,1
576,A,british alternative rock,16997,16,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv,Old Folks,A vs. Monkey Kong,1/1/1999,235200,FALSE,16,0.985,1
577,A,british alternative rock,16997,15,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv,Pacific Ocean Blue,Hi-Fi Serious,1/1/2002,207706,FALSE,15,0.989,1
578,A,british alternative rock,16997,15,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv,Six O' Clock on A Tube Stop,Hi-Fi Serious,1/1/2002,194160,FALSE,15,0.979,1
579,A,british alternative rock,16997,14,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv,Going Down,Hi-Fi Serious,1/1/2002,249840,FALSE,14,0.858,0
580,A,british alternative rock,16997,14,https://open.spotify.com/artist/3HBxYEtI2i43MzWyTXupVv,The Springs,Hi-Fi Serious,1/1/2002,268506,FALSE,14,0.867,1
581,HARDY,"contemporary country, modern country pop",1076900,79,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,TRUCK BED,the mockingbird & THE CROW,1/20/2023,167534,TRUE,79,0.77,1
582,HARDY,"contemporary country, modern country pop",1076900,73,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,Hide My Gun ,F-1 Trillion,8/15/2024,220479,TRUE,73,0.651,1
583,HARDY,"contemporary country, modern country pop",1076900,70,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,ONE BEER ,HIXTAPE: Vol. 1,9/13/2019,173173,FALSE,70,0.745,1
584,HARDY,"contemporary country, modern country pop",1076900,70,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,wait in the truck,the mockingbird & THE CROW,1/20/2023,277659,FALSE,70,0.464,1
585,HARDY,"contemporary country, modern country pop",1076900,70,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,GIVE HEAVEN SOME HELL,A ROCK,9/4/2020,217801,FALSE,70,0.839,1
586,HARDY,"contemporary country, modern country pop",1076900,69,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,red ,the mockingbird & THE CROW,1/20/2023,205767,FALSE,69,0.88,1
587,HARDY,"contemporary country, modern country pop",1076900,67,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,PSYCHO,Quit!!,7/12/2024,198748,TRUE,67,0.897,1
588,HARDY,"contemporary country, modern country pop",1076900,66,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,He Went To Jared ,HIXTAPE: Vol. 1,9/13/2019,213693,FALSE,66,0.806,0
589,HARDY,"contemporary country, modern country pop",1076900,65,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,Turn You Down ,HIXTAPE: Vol. 1,9/13/2019,154960,FALSE,65,0.874,1
590,HARDY,"contemporary country, modern country pop",1076900,63,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,SIX FEET UNDER ,Quit!!,7/12/2024,191437,FALSE,63,0.553,1
591,Å,,368,20,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6,Gånglåt i femtakt,Åtråvärld,12/16/2023,474760,FALSE,20,0.765,1
592,Å,,368,2,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6,Joelbitar,Å,5/3/2014,493172,FALSE,2,0.795,0
593,Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6,Uti vår hage,Ånyo,9/30/2017,168320,FALSE,1,0.396,0
594,Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6,Uttryck,Åtråvärld,12/16/2023,707160,FALSE,1,0.757,0
595,Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6,Fredmans epistel 9,Åtråvärld,12/16/2023,326773,FALSE,1,0.751,1
596,Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6,Du fria,Å,5/3/2014,329603,FALSE,1,0.527,1
597,Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6,Änglarna dansar,Å,5/3/2014,334504,FALSE,1,0.335,1
598,Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6,Soluppgung,Å,5/3/2014,382943,FALSE,1,0.482,1
599,Å,,368,1,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6,Transversala varelser,Åtråvärld,12/16/2023,359826,FALSE,1,0.535,0
600,Å,,368,0,https://open.spotify.com/artist/6oxx7e9b265qJCMCdhHUl6,Trollmors vaggsång,Å,5/3/2014,379039,FALSE,0,0.47,1
601,Â,,221,18,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q,Darkseid,Darkseid,4/29/2019,248275,FALSE,18,0.969,1
602,Â,,221,17,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q,C4SH,C4SH,2/8/2019,255499,FALSE,17,0.704,1
603,Â,,221,9,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q,Repent - VIP,X,3/15/2019,263314,FALSE,9,0.923,0
604,Â,,221,8,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q,Sacrifices Must Be Made,The BDP Tape Vol.1,3/29/2019,520000,FALSE,8,0.5,0
605,Â,,221,5,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q,Feel So High,Growing,1/18/2019,208327,FALSE,5,0.499,0
606,Â,,221,5,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q,Didn't I,X,3/15/2019,263314,FALSE,5,0.954,1
607,Â,,221,4,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q,Public Enemy,Growing,1/18/2019,221739,FALSE,4,0.721,1
608,Â,,221,3,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q,Back In The Day,Push The Dub,3/8/2019,333987,FALSE,3,0.99,1
609,Â,,221,4,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q,Rolling Fire - VIP,Revolution,1/3/2019,267428,FALSE,4,0.976,1
610,Â,,221,3,https://open.spotify.com/artist/10FkbDQFjWJJBZQ7EEpt8Q,Bring it Down - Reworked,Reworked,3/25/2019,286896,FALSE,3,0.902,0
611,Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,73,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb,BELLAKEO,ÉXODO,6/20/2024,197333,TRUE,73,0.88,1
612,Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,77,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb,Downtown,Downtown,11/19/2017,193456,FALSE,77,0.679,0
613,Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,77,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb,Gata Only ,Gata Only (Remix),6/7/2024,230513,TRUE,77,0.681,0
614,Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,67,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb,Alegría,GOTTI A,7/4/2024,165054,FALSE,67,0.658,0
615,Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,66,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb,Envolver,Versions of Me,4/12/2022,193805,FALSE,66,0.736,0
616,Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,71,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb,Mi Amor ,Mi Amor (with JVKE & Anitta),6/14/2024,139428,FALSE,71,0.909,1
617,Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,69,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb,Back for More ,Back for More (with Anitta),9/15/2023,131037,FALSE,69,0.897,0
618,Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,66,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb,Joga Pra Lua,Funk Generation,4/26/2024,125108,FALSE,66,0.951,0
619,Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,67,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb,Savage Funk,Funk Generation,4/26/2024,83267,TRUE,67,0.682,1
620,Anitta,"funk pop, funk rj, pagode baiano, pop, pop nacional",12561720,64,https://open.spotify.com/artist/7FNnA9vBm6EKceENgCGRMb,Double Team,Funk Generation,4/26/2024,231628,TRUE,64,0.814,1
621,A,,25,6,https://open.spotify.com/artist/2pBWKPJCsDMuNxru6MWKUv,Work,Work,3/11/2019,206132,TRUE,6,0.617,1
622,A,,25,0,https://open.spotify.com/artist/2pBWKPJCsDMuNxru6MWKUv,Starwood Radio Promo,Hired Guns,2008,51680,FALSE,0,0.57,1
